序号,经度,纬度,到最近现有站km,热点同址<1km
705,113.3877476,23.2759461,3.436,False
706,113.2492374,23.4942024,2.683,False
707,113.3964729,22.8765315,0.751,True
708,113.4318193,23.0119152,2.131,False
709,113.5861653,22.7186167,3.643,False
710,113.4088648,23.3621838,2.577,False
711,113.6340139,22.6325881,3.435,False
712,113.4716006,23.0643411,1.481,False
713,113.5633974,23.1851289,0.036,True
714,113.127589,23.4699822,1.719,False
715,113.4808832,23.1513839,0.735,True
716,113.3907986,22.8904682,0.329,True
717,113.4081549,23.3603189,2.752,False
718,113.5124466,23.1856944,0.623,True
719,113.6575544,23.1870624,1.427,False
720,113.2039259,23.3119267,2.381,False
721,113.5206168,23.187245,0.35,True
722,113.5115771,22.7143604,2.245,False
723,113.3876502,23.2767251,3.4,False
724,113.5316763,23.1720172,1.907,False
725,113.4942618,23.5833626,0.182,True
726,113.416205,23.3933328,0.349,True
727,113.2097184,23.3138645,2.937,False
728,113.6053498,23.1453711,0.683,True
729,113.5148747,23.1474358,1.048,False
730,113.3480662,23.581096,5.265,False
731,113.594816,23.1637321,0.753,True
732,113.3960391,22.876923,0.702,True
733,113.3648189,23.5815719,6.828,False
734,113.526204,23.4027075,4.047,False
735,113.463577,22.9498638,0.586,True
736,113.5590762,23.186924,0.449,True
737,113.497534,23.1176946,1.069,False
738,113.3627491,23.2844523,0.718,True
739,113.3911291,22.8911479,0.364,True
740,113.1067103,23.488638,4.592,False
741,113.5486533,23.131756,0.346,True
742,113.666289,23.1472165,1.88,False
743,113.5862966,22.7187222,3.631,False
744,113.1911983,23.3538546,2.348,False
745,113.4230622,23.0084732,1.326,False
746,113.3926467,22.9007509,0.892,True
747,113.4922078,23.1175913,0.644,True
748,113.4824817,23.2037813,1.042,False
749,113.8723519,23.3935438,3.645,False
750,113.3679759,22.7928978,1.311,False
751,113.5697374,23.1813138,0.706,True
752,113.7222327,23.1993011,0.432,True
753,113.5092714,23.0960627,0.647,True
754,113.7387874,23.3886462,4.239,False
755,113.447639,22.9981042,0.934,True
756,113.0063619,23.4626924,9.449,False
757,113.3513983,22.8637329,0.687,True
758,113.4799078,23.2056711,0.988,True
759,113.8857937,23.8201451,0.476,True
760,113.2114366,23.310556,2.826,False
761,113.6095916,23.1661468,0.8,True
762,113.469854,23.1571513,0.971,True
763,113.7864904,23.2198713,2.375,False
764,113.4891665,23.1628383,0.76,True
765,113.850797,23.2486669,1.004,False
766,113.5288041,23.170083,1.572,False
767,113.4240413,23.4588622,4.366,False
768,113.5019486,22.877519,2.603,False
769,113.7703791,23.1867612,2.119,False
770,113.4299807,23.1909665,0.142,True
771,113.4994371,22.7945869,1.559,False
772,113.3019091,23.556181,0.238,True
773,113.1858207,23.4008447,0.237,True
774,113.5650279,23.1811853,0.411,True
775,113.442789,23.0049061,1.837,False
776,113.3928153,22.9026741,0.72,True
777,113.2320195,23.318328,2.189,False
778,113.464458,23.5811739,2.357,False
779,113.4449875,23.2112234,1.96,False
780,113.5918826,23.1462346,0.74,True
781,112.9878653,23.4468625,8.534,False
782,113.1874555,23.4156407,0.055,True
783,113.509907,23.1851591,0.875,True
784,113.3102907,23.5092855,2.847,False
785,113.5818878,23.1274428,1.094,False
786,113.7862077,23.2320618,1.137,False
787,113.5125962,23.100645,0.173,True
788,113.3587007,23.2636439,0.907,True
789,113.5753149,23.1723525,1.804,False
790,113.5083795,22.8799034,3.188,False
791,113.1453941,23.4780127,1.485,False
792,113.3801569,23.2844552,2.4,False
793,113.5751197,23.1717003,1.847,False
794,113.4274913,23.0102314,1.749,False
795,113.3025907,23.4077475,1.951,False
796,113.4858191,22.7544527,2.229,False
797,113.4955298,23.1397928,1.124,False
798,113.579094,23.1666764,1.598,False
799,113.485775,23.1923025,1.128,False
800,113.5792762,23.1664113,1.564,False
801,113.8448625,23.2534107,0.21,True
802,113.3630044,23.2810482,0.904,True
803,113.4152256,23.0038333,0.948,True
804,113.3997572,22.8717778,1.349,False
805,113.5601553,23.1267349,0.455,True
806,113.4245318,23.2535884,3.449,False
807,113.494435,22.7976867,2.155,False
808,113.4501082,23.4335861,0.507,True
809,113.3700093,23.2768604,1.757,False
810,113.6447791,22.6627307,2.989,False
811,113.3084295,23.5020884,2.093,False
812,113.4652497,23.140945,0.473,True
813,113.5929644,22.6539205,0.874,True
814,113.4423673,23.0127119,2.634,False
815,113.4848034,23.1888631,0.958,True
816,113.6941672,23.3228613,4.514,False
817,113.5862537,23.1362862,0.518,True
818,113.4093779,23.0002279,1.217,False
819,113.8228539,23.416544,3.244,False
820,113.44999,23.1974709,1.416,False
821,113.4205385,23.0068428,1.139,False
822,113.2293315,23.3179654,2.273,False
823,113.6706529,23.6622801,1.526,False
824,113.4658875,23.1298866,1.186,False
825,113.5734969,23.1736549,1.574,False
826,113.7946846,23.4048249,0.541,True
827,113.4211446,23.2565045,3.603,False
828,113.3648649,23.2780136,1.268,False
829,113.7733551,23.2130495,2.938,False
830,113.4970197,23.1155257,0.922,True
831,113.5121656,22.8813072,3.553,False
832,113.4133936,23.2425551,1.883,False
833,113.5717898,23.127935,0.178,True
834,113.3569685,23.2578526,0.567,True
835,113.4464811,23.0168199,2.513,False
836,113.5251131,23.1885902,0.8,True
837,113.1867673,23.3924197,0.573,True
838,113.2198319,23.3178332,2.673,False
839,113.5003086,23.1188271,1.378,False
840,113.4549233,22.9801594,1.217,False
841,113.6177382,23.5959004,0.13,True
842,113.4826134,23.2033828,1.079,False
843,113.2019962,23.4308309,0.061,True
844,113.222785,23.4360872,0.688,True
845,113.4434251,23.0155927,2.536,False
846,113.4174645,23.2588139,3.738,False
847,113.4810406,23.1126771,0.263,True
848,113.5884672,23.1435453,0.401,True
849,113.3031294,22.8655475,2.402,False
850,113.4857166,23.1868727,0.819,True
851,113.4684855,23.097547,0.401,True
852,113.4027752,22.9966742,0.798,True
853,113.3380138,22.8656273,0.892,True
854,113.4879221,23.1547195,0.132,True
855,113.4800941,23.2126394,0.585,True
856,113.4063283,22.9990005,1.24,False
857,113.3580379,23.2812459,0.533,True
858,113.6328647,22.6325097,3.331,False
859,113.2328898,23.3188624,2.122,False
860,113.4180908,22.8866925,1.63,False
861,113.514279,23.0983816,0.166,True
862,113.4643908,23.5874689,2.331,False
863,113.4398023,23.0098814,2.469,False
864,113.689923,23.194434,1.956,False
865,113.4978989,23.1213226,1.342,False
866,113.5564846,23.1306172,0.31,True
867,113.6048535,23.1649404,0.305,True
868,113.3955768,22.9939754,0.045,True
869,113.365098,23.2885586,0.8,True
870,113.2690119,23.3113593,1.963,False
871,113.385928,22.9839311,0.452,True
872,113.0951932,23.3095766,3.142,False
873,113.4537352,23.1591088,0.472,True
874,113.2806701,23.420366,2.2,False
875,113.3887579,22.9926113,0.524,True
876,113.3240798,22.8282313,0.853,True
877,113.2273738,23.317298,2.396,False
878,113.4724087,23.1310248,1.509,False
879,113.3921974,22.9168159,0.293,True
880,113.3198841,22.9973923,0.971,True
881,113.237319,23.3193899,2.082,False
882,113.3505166,23.291653,0.338,True
883,113.3373848,22.9867246,0.463,True
884,113.5725163,22.755162,1.396,False
885,113.3977989,22.9946487,0.242,True
886,113.408638,22.8668952,2.269,False
887,113.26888,23.3155468,1.512,False
888,113.3410883,23.0035853,0.355,True
889,113.3950367,22.9094134,0.684,True
890,113.3770399,23.2116886,0.673,True
891,113.188377,23.4046741,0.722,True
892,113.4545963,22.9779679,1.449,False
893,113.0902903,23.2956389,3.645,False
894,113.3053644,23.490489,1.112,False
895,113.4993138,23.1266432,1.358,False
896,113.4167542,22.8906252,1.303,False
897,113.4379654,23.1620694,0.202,True
898,113.2596775,23.3099232,2.475,False
899,113.3549749,22.988481,0.856,True
900,113.2731529,23.3241521,0.505,True
901,113.6586509,23.6939807,1.3,False
902,113.547041,23.1898557,0.44,True
903,113.3571915,22.8635112,0.437,True
904,113.498629,23.1242486,1.527,False
905,113.4572932,23.6179146,2.44,False
906,113.3878256,22.9248396,0.372,True
907,113.4110589,23.2621906,4.014,False
908,113.269374,23.3300988,0.377,True
909,113.6434716,23.1459336,1.632,False
910,113.3628903,23.2914077,0.597,True
911,113.3517871,22.9843322,0.5,True
912,113.6427179,22.6367095,2.767,False
913,113.6277053,23.3477992,1.601,False
914,113.3300717,23.293405,0.87,True
915,113.2677759,23.3106118,2.072,False
916,113.3726388,22.9906744,0.485,True
917,113.2701959,23.3312085,0.382,True
918,113.5203156,23.0991523,0.645,True
919,113.1873412,23.3619302,2.329,False
920,113.3348256,22.9838753,0.315,True
921,113.6521489,23.1833486,1.162,False
922,113.3628877,22.9901152,0.034,True
923,113.345676,23.2931469,0.409,True
924,113.2543317,23.3106733,2.745,False
925,113.4860867,23.1805079,0.551,True
926,113.3932899,22.9114379,0.626,True
927,113.2092102,23.4298877,0.318,True
928,113.3642255,23.3052238,0.138,True
929,113.3650217,22.8632804,0.65,True
930,113.3476317,22.9905425,0.189,True
931,113.4827522,23.2004928,1.337,False
932,113.3661318,23.3081188,0.503,True
933,113.4506633,22.9936905,0.355,True
934,113.4236155,23.1620524,0.489,True
935,113.2675482,23.3064433,2.529,False
936,113.2708822,23.3323419,0.449,True
937,113.3594304,23.2975325,0.712,True
938,113.3688848,22.8623684,0.981,True
939,113.3624736,22.9738956,0.149,True
940,113.3344965,23.291919,0.819,True
941,113.3203729,23.1297888,0.151,True
942,113.4530336,23.1196924,0.451,True
943,113.3464353,23.2902084,0.229,True
944,113.4520992,22.973772,1.894,False
945,113.7716617,23.1794524,1.626,False
946,113.3301898,22.9775556,0.454,True
947,113.4601226,23.1181884,0.476,True
948,113.4724897,23.115956,0.33,True
949,113.9957706,23.8506846,4.992,False
950,113.3891816,23.3423063,2.859,False
951,113.2950711,23.3817341,2.206,False
952,113.3787673,23.0147238,0.067,True
953,113.2415632,23.3191889,2.211,False
954,113.3374749,23.29186,0.734,True
955,113.2867012,22.9948932,0.059,True
956,113.391489,22.9795876,0.685,True
957,113.3365208,23.2918813,0.761,True
958,113.2494374,23.3126509,2.972,False
959,113.3343153,23.3932389,3.978,False
960,113.2705019,23.345048,1.091,False
961,113.3427507,23.2898436,0.155,True
962,113.4875635,22.8518067,0.621,True
963,113.3590601,22.9895069,0.423,True
964,113.4411988,23.1229113,0.889,True
965,113.249146,23.3127686,2.988,False
966,113.3788427,23.3240817,1.833,False
967,113.2622478,23.3086828,2.468,False
968,113.3588967,22.9889195,0.458,True
969,113.4756274,22.7439392,1.103,False
970,113.508626,23.1090482,1.162,False
971,113.2756918,23.304632,1.867,False
972,113.49086,23.0942464,1.433,False
973,113.332209,22.8719493,0.877,True
